,date,value
3501,2011-11-09,2.00
3502,2011-11-08,2.10
3503,2011-11-07,2.04
3504,2011-11-04,2.06
3505,2011-11-03,2.09
3506,2011-11-02,2.03
3507,2011-11-01,2.01
3508,2011-10-31,2.17
3509,2011-10-28,2.34
3510,2011-10-27,2.42
3511,2011-10-26,2.23
3512,2011-10-25,2.14
3513,2011-10-24,2.25
3514,2011-10-21,2.23
3515,2011-10-20,2.20
3516,2011-10-19,2.18
3517,2011-10-18,2.19
3518,2011-10-17,2.18
3519,2011-10-14,2.26
3520,2011-10-13,2.19
3521,2011-10-12,2.24
3522,2011-10-11,2.18
3523,2011-10-10,.
3524,2011-10-07,2.10
3525,2011-10-06,2.01
3526,2011-10-05,1.92
3527,2011-10-04,1.81
3528,2011-10-03,1.80
3529,2011-09-30,1.92
3530,2011-09-29,1.99
3531,2011-09-28,2.03
3532,2011-09-27,2.00
3533,2011-09-26,1.91
3534,2011-09-23,1.84
3535,2011-09-22,1.72
3536,2011-09-21,1.88
3537,2011-09-20,1.95
3538,2011-09-19,1.97
3539,2011-09-16,2.08
3540,2011-09-15,2.09
3541,2011-09-14,2.03
3542,2011-09-13,2.00
3543,2011-09-12,1.94
3544,2011-09-09,1.93
3545,2011-09-08,2.00
3546,2011-09-07,2.05
3547,2011-09-06,1.98
3548,2011-09-05,.
3549,2011-09-02,2.02
3550,2011-09-01,2.15
3551,2011-08-31,2.23
3552,2011-08-30,2.19
3553,2011-08-29,2.28
3554,2011-08-26,2.19
3555,2011-08-25,2.23
3556,2011-08-24,2.29
3557,2011-08-23,2.15
3558,2011-08-22,2.10
3559,2011-08-19,2.07
3560,2011-08-18,2.08
3561,2011-08-17,2.17
3562,2011-08-16,2.23
3563,2011-08-15,2.29
3564,2011-08-12,2.24
3565,2011-08-11,2.34
3566,2011-08-10,2.17
3567,2011-08-09,2.20
3568,2011-08-08,2.40
3569,2011-08-05,2.58
3570,2011-08-04,2.47
3571,2011-08-03,2.64
3572,2011-08-02,2.66
3573,2011-08-01,2.77
3574,2011-07-29,2.82
3575,2011-07-28,2.98
3576,2011-07-27,3.01
3577,2011-07-26,2.99
3578,2011-07-25,3.03
3579,2011-07-22,2.99
3580,2011-07-21,3.03
3581,2011-07-20,2.96
3582,2011-07-19,2.91
3583,2011-07-18,2.94
3584,2011-07-15,2.94
3585,2011-07-14,2.98
3586,2011-07-13,2.92
3587,2011-07-12,2.92
3588,2011-07-11,2.94
3589,2011-07-08,3.03
3590,2011-07-07,3.17
3591,2011-07-06,3.12
3592,2011-07-05,3.16
3593,2011-07-04,.
3594,2011-07-01,3.22
3595,2011-06-30,3.18
3596,2011-06-29,3.14
3597,2011-06-28,3.05
3598,2011-06-27,2.95
3599,2011-06-24,2.88
3600,2011-06-23,2.93
3601,2011-06-22,3.01
3602,2011-06-21,2.99
3603,2011-06-20,2.97
3604,2011-06-17,2.94
3605,2011-06-16,2.93
3606,2011-06-15,2.98
3607,2011-06-14,3.11
3608,2011-06-13,3.00
3609,2011-06-10,2.99
3610,2011-06-09,3.01
3611,2011-06-08,2.98
3612,2011-06-07,3.01
3613,2011-06-06,3.01
3614,2011-06-03,2.99
3615,2011-06-02,3.04
3616,2011-06-01,2.96
3617,2011-05-31,3.05
3618,2011-05-30,.
3619,2011-05-27,3.07
3620,2011-05-26,3.07
3621,2011-05-25,3.13
3622,2011-05-24,3.12
3623,2011-05-23,3.13
3624,2011-05-20,3.15
3625,2011-05-19,3.17
3626,2011-05-18,3.18
3627,2011-05-17,3.12
3628,2011-05-16,3.15
3629,2011-05-13,3.18
3630,2011-05-12,3.22
3631,2011-05-11,3.19
3632,2011-05-10,3.23
3633,2011-05-09,3.17
3634,2011-05-06,3.19
3635,2011-05-05,3.18
3636,2011-05-04,3.25
3637,2011-05-03,3.28
3638,2011-05-02,3.31
3639,2011-04-29,3.32
3640,2011-04-28,3.34
3641,2011-04-27,3.39
3642,2011-04-26,3.34
3643,2011-04-25,3.39
3644,2011-04-22,.
3645,2011-04-21,3.42
3646,2011-04-20,3.43
3647,2011-04-19,3.39
3648,2011-04-18,3.40
3649,2011-04-15,3.43
3650,2011-04-14,3.51
3651,2011-04-13,3.49
3652,2011-04-12,3.52
3653,2011-04-11,3.59
3654,2011-04-08,3.59
3655,2011-04-07,3.58
3656,2011-04-06,3.56
3657,2011-04-05,3.50
3658,2011-04-04,3.45
3659,2011-04-01,3.46
3660,2011-03-31,3.47
3661,2011-03-30,3.47
3662,2011-03-29,3.50
3663,2011-03-28,3.47
3664,2011-03-25,3.46
3665,2011-03-24,3.42
3666,2011-03-23,3.36
3667,2011-03-22,3.34
3668,2011-03-21,3.34
3669,2011-03-18,3.28
3670,2011-03-17,3.25
3671,2011-03-16,3.22
3672,2011-03-15,3.33
3673,2011-03-14,3.36
3674,2011-03-11,3.40
3675,2011-03-10,3.37
3676,2011-03-09,3.48
3677,2011-03-08,3.56
3678,2011-03-07,3.51
3679,2011-03-04,3.49
3680,2011-03-03,3.58
3681,2011-03-02,3.46
3682,2011-03-01,3.41
3683,2011-02-28,3.42
3684,2011-02-25,3.42
3685,2011-02-24,3.46
3686,2011-02-23,3.49
3687,2011-02-22,3.46
3688,2011-02-21,.
3689,2011-02-18,3.59
3690,2011-02-17,3.58
3691,2011-02-16,3.62
3692,2011-02-15,3.61
3693,2011-02-14,3.62
3694,2011-02-11,3.64
3695,2011-02-10,3.70
3696,2011-02-09,3.65
3697,2011-02-08,3.75
3698,2011-02-07,3.68
3699,2011-02-04,3.68
3700,2011-02-03,3.58
3701,2011-02-02,3.52
3702,2011-02-01,3.48
3703,2011-01-31,3.42
3704,2011-01-28,3.36
3705,2011-01-27,3.42
3706,2011-01-26,3.45
3707,2011-01-25,3.35
3708,2011-01-24,3.43
3709,2011-01-21,3.44
3710,2011-01-20,3.47
3711,2011-01-19,3.37
3712,2011-01-18,3.39
3713,2011-01-17,.
3714,2011-01-14,3.35
3715,2011-01-13,3.34
3716,2011-01-12,3.40
3717,2011-01-11,3.37
3718,2011-01-10,3.32
3719,2011-01-07,3.34
3720,2011-01-06,3.44
3721,2011-01-05,3.50
3722,2011-01-04,3.36
3723,2011-01-03,3.36
3724,2010-12-31,3.30
3725,2010-12-30,3.38
3726,2010-12-29,3.35
3727,2010-12-28,3.50
3728,2010-12-27,3.36
3729,2010-12-24,.
3730,2010-12-23,3.41
3731,2010-12-22,3.36
3732,2010-12-21,3.35
3733,2010-12-20,3.36
3734,2010-12-17,3.33
3735,2010-12-16,3.47
3736,2010-12-15,3.53
3737,2010-12-14,3.49
3738,2010-12-13,3.29
3739,2010-12-10,3.32
3740,2010-12-09,3.23
3741,2010-12-08,3.26
3742,2010-12-07,3.15
3743,2010-12-06,2.95
3744,2010-12-03,3.03
3745,2010-12-02,3.01
3746,2010-12-01,2.97
3747,2010-11-30,2.81
3748,2010-11-29,2.84
3749,2010-11-26,2.87
3750,2010-11-25,.
3751,2010-11-24,2.93
3752,2010-11-23,2.77
3753,2010-11-22,2.80
3754,2010-11-19,2.88
3755,2010-11-18,2.90
3756,2010-11-17,2.89
3757,2010-11-16,2.85
3758,2010-11-15,2.92
3759,2010-11-12,2.76
3760,2010-11-11,.
3761,2010-11-10,2.65
3762,2010-11-09,2.72
3763,2010-11-08,2.60
3764,2010-11-05,2.58
3765,2010-11-04,2.53
3766,2010-11-03,2.67
3767,2010-11-02,2.63
3768,2010-11-01,2.66
3769,2010-10-29,2.63
3770,2010-10-28,2.69
3771,2010-10-27,2.75
3772,2010-10-26,2.67
3773,2010-10-25,2.59
3774,2010-10-22,2.59
3775,2010-10-21,2.57
3776,2010-10-20,2.51
3777,2010-10-19,2.50
3778,2010-10-18,2.52
3779,2010-10-15,2.59
3780,2010-10-14,2.52
3781,2010-10-13,2.46
3782,2010-10-12,2.44
3783,2010-10-11,.
3784,2010-10-08,2.41
3785,2010-10-07,2.41
3786,2010-10-06,2.41
3787,2010-10-05,2.50
3788,2010-10-04,2.50
3789,2010-10-01,2.54
3790,2010-09-30,2.53
3791,2010-09-29,2.52
3792,2010-09-28,2.48
3793,2010-09-27,2.54
3794,2010-09-24,2.62
3795,2010-09-23,2.56
3796,2010-09-22,2.56
3797,2010-09-21,2.61
3798,2010-09-20,2.72
3799,2010-09-17,2.75
3800,2010-09-16,2.77
3801,2010-09-15,2.74
3802,2010-09-14,2.68
3803,2010-09-13,2.74
3804,2010-09-10,2.81
3805,2010-09-09,2.77
3806,2010-09-08,2.66
3807,2010-09-07,2.61
3808,2010-09-06,.
3809,2010-09-03,2.72
3810,2010-09-02,2.63
3811,2010-09-01,2.58
3812,2010-08-31,2.47
3813,2010-08-30,2.54
3814,2010-08-27,2.66
3815,2010-08-26,2.50
3816,2010-08-25,2.54
3817,2010-08-24,2.50
3818,2010-08-23,2.60
3819,2010-08-20,2.62
3820,2010-08-19,2.58
3821,2010-08-18,2.64
3822,2010-08-17,2.64
3823,2010-08-16,2.58
3824,2010-08-13,2.68
3825,2010-08-12,2.74
3826,2010-08-11,2.72
3827,2010-08-10,2.79
3828,2010-08-09,2.86
3829,2010-08-06,2.86
3830,2010-08-05,2.94
3831,2010-08-04,2.98
3832,2010-08-03,2.94
3833,2010-08-02,2.99
3834,2010-07-30,2.94
3835,2010-07-29,3.03
3836,2010-07-28,3.03
3837,2010-07-27,3.08
3838,2010-07-26,3.03
3839,2010-07-23,3.02
3840,2010-07-22,2.96
3841,2010-07-21,2.90
3842,2010-07-20,2.98
3843,2010-07-19,2.99
3844,2010-07-16,2.96
3845,2010-07-15,3.00
3846,2010-07-14,3.07
3847,2010-07-13,3.15
3848,2010-07-12,3.08
3849,2010-07-09,3.07
3850,2010-07-08,3.04
3851,2010-07-07,3.00
3852,2010-07-06,2.95
3853,2010-07-05,.
3854,2010-07-02,3.00
3855,2010-07-01,2.96
3856,2010-06-30,2.97
3857,2010-06-29,2.97
3858,2010-06-28,3.05
3859,2010-06-25,3.12
3860,2010-06-24,3.14
3861,2010-06-23,3.13
3862,2010-06-22,3.18
3863,2010-06-21,3.26
3864,2010-06-18,3.24
3865,2010-06-17,3.21
3866,2010-06-16,3.27
3867,2010-06-15,3.32
3868,2010-06-14,3.28
3869,2010-06-11,3.24
3870,2010-06-10,3.33
3871,2010-06-09,3.20
3872,2010-06-08,3.18
3873,2010-06-07,3.17
3874,2010-06-04,3.20
3875,2010-06-03,3.39
3876,2010-06-02,3.35
3877,2010-06-01,3.29
3878,2010-05-31,.
3879,2010-05-28,3.31
3880,2010-05-27,3.34
3881,2010-05-26,3.21
3882,2010-05-25,3.18
3883,2010-05-24,3.23
3884,2010-05-21,3.20
3885,2010-05-20,3.25
3886,2010-05-19,3.36
3887,2010-05-18,3.38
3888,2010-05-17,3.47
3889,2010-05-14,3.44
3890,2010-05-13,3.55
3891,2010-05-12,3.56
3892,2010-05-11,3.56
3893,2010-05-10,3.57
3894,2010-05-07,3.45
3895,2010-05-06,3.41
3896,2010-05-05,3.58
3897,2010-05-04,3.63
3898,2010-05-03,3.72
3899,2010-04-30,3.69
3900,2010-04-29,3.76
3901,2010-04-28,3.80
3902,2010-04-27,3.71
3903,2010-04-26,3.83
3904,2010-04-23,3.84
3905,2010-04-22,3.80
3906,2010-04-21,3.77
3907,2010-04-20,3.82
3908,2010-04-19,3.83
3909,2010-04-16,3.79
3910,2010-04-15,3.86
3911,2010-04-14,3.88
3912,2010-04-13,3.84
3913,2010-04-12,3.87
3914,2010-04-09,3.90
3915,2010-04-08,3.91
3916,2010-04-07,3.89
3917,2010-04-06,3.98
3918,2010-04-05,4.01
3919,2010-04-02,3.96
3920,2010-04-01,3.89
3921,2010-03-31,3.84
3922,2010-03-30,3.88
3923,2010-03-29,3.88
3924,2010-03-26,3.86
3925,2010-03-25,3.91
3926,2010-03-24,3.84
3927,2010-03-23,3.69
3928,2010-03-22,3.67
3929,2010-03-19,3.70
3930,2010-03-18,3.68
3931,2010-03-17,3.65
3932,2010-03-16,3.66
3933,2010-03-15,3.71
3934,2010-03-12,3.71
3935,2010-03-11,3.73
3936,2010-03-10,3.73
3937,2010-03-09,3.71
3938,2010-03-08,3.72
3939,2010-03-05,3.69
3940,2010-03-04,3.61
3941,2010-03-03,3.63
3942,2010-03-02,3.62
3943,2010-03-01,3.61
3944,2010-02-26,3.61
3945,2010-02-25,3.64
3946,2010-02-24,3.70
3947,2010-02-23,3.69
3948,2010-02-22,3.80
3949,2010-02-19,3.78
3950,2010-02-18,3.79
3951,2010-02-17,3.74
3952,2010-02-16,3.66
3953,2010-02-15,.
3954,2010-02-12,3.69
3955,2010-02-11,3.73
3956,2010-02-10,3.72
3957,2010-02-09,3.67
3958,2010-02-08,3.62
3959,2010-02-05,3.59
3960,2010-02-04,3.62
3961,2010-02-03,3.73
3962,2010-02-02,3.67
3963,2010-02-01,3.68
3964,2010-01-29,3.63
3965,2010-01-28,3.68
3966,2010-01-27,3.66
3967,2010-01-26,3.65
3968,2010-01-25,3.66
3969,2010-01-22,3.62
3970,2010-01-21,3.62
3971,2010-01-20,3.68
3972,2010-01-19,3.73
3973,2010-01-18,.
3974,2010-01-15,3.70
3975,2010-01-14,3.76
3976,2010-01-13,3.80
3977,2010-01-12,3.74
3978,2010-01-11,3.85
3979,2010-01-08,3.83
3980,2010-01-07,3.85
3981,2010-01-06,3.85
3982,2010-01-05,3.77
3983,2010-01-04,3.85
3984,2010-01-01,.
3985,2009-12-31,3.85
3986,2009-12-30,3.80
3987,2009-12-29,3.82
3988,2009-12-28,3.85
3989,2009-12-25,.
3990,2009-12-24,3.82
3991,2009-12-23,3.77
3992,2009-12-22,3.76
3993,2009-12-21,3.69
3994,2009-12-18,3.55
3995,2009-12-17,3.50
3996,2009-12-16,3.61
3997,2009-12-15,3.60
3998,2009-12-14,3.56
3999,2009-12-11,3.55
4000,2009-12-10,3.49
4001,2009-12-09,3.45
4002,2009-12-08,3.40
4003,2009-12-07,3.44
4004,2009-12-04,3.48
4005,2009-12-03,3.39
4006,2009-12-02,3.32
4007,2009-12-01,3.28
4008,2009-11-30,3.21
4009,2009-11-27,3.21
4010,2009-11-26,.
4011,2009-11-25,3.28
4012,2009-11-24,3.32
4013,2009-11-23,3.37
4014,2009-11-20,3.36
4015,2009-11-19,3.35
4016,2009-11-18,3.36
4017,2009-11-17,3.33
4018,2009-11-16,3.33
4019,2009-11-13,3.43
4020,2009-11-12,3.45
4021,2009-11-11,.
4022,2009-11-10,3.50
4023,2009-11-09,3.52
4024,2009-11-06,3.54
4025,2009-11-05,3.57
4026,2009-11-04,3.57
4027,2009-11-03,3.50
4028,2009-11-02,3.45
4029,2009-10-30,3.41
4030,2009-10-29,3.53
4031,2009-10-28,3.44
4032,2009-10-27,3.49
4033,2009-10-26,3.59
4034,2009-10-23,3.51
4035,2009-10-22,3.44
4036,2009-10-21,3.42
4037,2009-10-20,3.35
4038,2009-10-19,3.41
4039,2009-10-16,3.43
4040,2009-10-15,3.49
4041,2009-10-14,3.45
4042,2009-10-13,3.34
4043,2009-10-12,.
4044,2009-10-09,3.40
4045,2009-10-08,3.27
4046,2009-10-07,3.21
4047,2009-10-06,3.27
4048,2009-10-05,3.24
4049,2009-10-02,3.24
4050,2009-10-01,3.21
4051,2009-09-30,3.31
4052,2009-09-29,3.31
4053,2009-09-28,3.31
4054,2009-09-25,3.34
4055,2009-09-24,3.40
4056,2009-09-23,3.44
4057,2009-09-22,3.46
4058,2009-09-21,3.49
4059,2009-09-18,3.49
4060,2009-09-17,3.42
4061,2009-09-16,3.48
4062,2009-09-15,3.47
4063,2009-09-14,3.42
4064,2009-09-11,3.34
4065,2009-09-10,3.36
4066,2009-09-09,3.48
4067,2009-09-08,3.47
4068,2009-09-07,.
4069,2009-09-04,3.45
4070,2009-09-03,3.33
4071,2009-09-02,3.29
4072,2009-09-01,3.38
4073,2009-08-31,3.40
4074,2009-08-28,3.46
4075,2009-08-27,3.47
4076,2009-08-26,3.44
4077,2009-08-25,3.45
4078,2009-08-24,3.48
4079,2009-08-21,3.56
4080,2009-08-20,3.42
4081,2009-08-19,3.45
4082,2009-08-18,3.51
4083,2009-08-17,3.48
4084,2009-08-14,3.55
4085,2009-08-13,3.59
4086,2009-08-12,3.72
4087,2009-08-11,3.71
4088,2009-08-10,3.80
4089,2009-08-07,3.89
4090,2009-08-06,3.79
4091,2009-08-05,3.80
4092,2009-08-04,3.70
4093,2009-08-03,3.66
4094,2009-07-31,3.52
4095,2009-07-30,3.67
4096,2009-07-29,3.69
4097,2009-07-28,3.72
4098,2009-07-27,3.75
4099,2009-07-24,3.70
4100,2009-07-23,3.72
4101,2009-07-22,3.58
4102,2009-07-21,3.50
4103,2009-07-20,3.61
4104,2009-07-17,3.67
4105,2009-07-16,3.59
4106,2009-07-15,3.63
4107,2009-07-14,3.50
4108,2009-07-13,3.38
4109,2009-07-10,3.32
4110,2009-07-09,3.44
4111,2009-07-08,3.33
4112,2009-07-07,3.47
4113,2009-07-06,3.52
4114,2009-07-03,.
4115,2009-07-02,3.51
4116,2009-07-01,3.55
4117,2009-06-30,3.53
4118,2009-06-29,3.51
4119,2009-06-26,3.52
4120,2009-06-25,3.55
4121,2009-06-24,3.72
4122,2009-06-23,3.65
4123,2009-06-22,3.72
4124,2009-06-19,3.79
4125,2009-06-18,3.86
4126,2009-06-17,3.68
4127,2009-06-16,3.67
4128,2009-06-15,3.76
4129,2009-06-12,3.81
4130,2009-06-11,3.88
4131,2009-06-10,3.98
4132,2009-06-09,3.86
4133,2009-06-08,3.91
4134,2009-06-05,3.84
4135,2009-06-04,3.72
4136,2009-06-03,3.56
4137,2009-06-02,3.65
4138,2009-06-01,3.71
4139,2009-05-29,3.47
4140,2009-05-28,3.67
4141,2009-05-27,3.71
4142,2009-05-26,3.50
4143,2009-05-25,.
4144,2009-05-22,3.45
4145,2009-05-21,3.35
4146,2009-05-20,3.19
4147,2009-05-19,3.25
4148,2009-05-18,3.22
4149,2009-05-15,3.14
4150,2009-05-14,3.10
4151,2009-05-13,3.11
4152,2009-05-12,3.17
4153,2009-05-11,3.17
4154,2009-05-08,3.29
4155,2009-05-07,3.29
4156,2009-05-06,3.18
4157,2009-05-05,3.20
4158,2009-05-04,3.19
4159,2009-05-01,3.21
4160,2009-04-30,3.16
4161,2009-04-29,3.12
4162,2009-04-28,3.05
4163,2009-04-27,2.95
4164,2009-04-24,3.03
4165,2009-04-23,2.96
4166,2009-04-22,2.98
4167,2009-04-21,2.94
4168,2009-04-20,2.88
4169,2009-04-17,2.98
4170,2009-04-16,2.86
4171,2009-04-15,2.82
4172,2009-04-14,2.80
4173,2009-04-13,2.88
4174,2009-04-10,.
4175,2009-04-09,2.96
4176,2009-04-08,2.86
4177,2009-04-07,2.93
4178,2009-04-06,2.95
4179,2009-04-03,2.91
4180,2009-04-02,2.77
4181,2009-04-01,2.68
4182,2009-03-31,2.71
4183,2009-03-30,2.73
4184,2009-03-27,2.78
4185,2009-03-26,2.76
4186,2009-03-25,2.81
4187,2009-03-24,2.68
4188,2009-03-23,2.68
4189,2009-03-20,2.65
4190,2009-03-19,2.61
4191,2009-03-18,2.51
4192,2009-03-17,3.02
4193,2009-03-16,2.97
4194,2009-03-13,2.89
4195,2009-03-12,2.89
4196,2009-03-11,2.95
4197,2009-03-10,2.99
4198,2009-03-09,2.89
4199,2009-03-06,2.83
4200,2009-03-05,2.83
4201,2009-03-04,3.01
4202,2009-03-03,2.93
4203,2009-03-02,2.91
4204,2009-02-27,3.02
4205,2009-02-26,2.98
4206,2009-02-25,2.95
4207,2009-02-24,2.80
4208,2009-02-23,2.78
4209,2009-02-20,2.78
4210,2009-02-19,2.85
4211,2009-02-18,2.74
4212,2009-02-17,2.64
4213,2009-02-16,.
4214,2009-02-13,2.89
4215,2009-02-12,2.75
4216,2009-02-11,2.78
4217,2009-02-10,2.90
4218,2009-02-09,3.07
4219,2009-02-06,3.05
4220,2009-02-05,2.95
4221,2009-02-04,2.95
4222,2009-02-03,2.89
4223,2009-02-02,2.76
4224,2009-01-30,2.87
4225,2009-01-29,2.87
4226,2009-01-28,2.71
4227,2009-01-27,2.59
4228,2009-01-26,2.70
4229,2009-01-23,2.65
4230,2009-01-22,2.62
4231,2009-01-21,2.56
4232,2009-01-20,2.40
4233,2009-01-19,.
4234,2009-01-16,2.36
4235,2009-01-15,2.23
4236,2009-01-14,2.24
4237,2009-01-13,2.33
4238,2009-01-12,2.34
4239,2009-01-09,2.43
4240,2009-01-08,2.47
4241,2009-01-07,2.52
4242,2009-01-06,2.51
4243,2009-01-05,2.49
4244,2009-01-02,2.46
4245,2009-01-01,.
4246,2008-12-31,2.25
4247,2008-12-30,2.11
4248,2008-12-29,2.13
4249,2008-12-26,2.16
4250,2008-12-25,.
4251,2008-12-24,2.20
4252,2008-12-23,2.18
4253,2008-12-22,2.16
4254,2008-12-19,2.13
4255,2008-12-18,2.08
4256,2008-12-17,2.20
4257,2008-12-16,2.37
4258,2008-12-15,2.53
4259,2008-12-12,2.60
4260,2008-12-11,2.64
4261,2008-12-10,2.69
4262,2008-12-09,2.67
4263,2008-12-08,2.77
4264,2008-12-05,2.67
4265,2008-12-04,2.55
4266,2008-12-03,2.67
4267,2008-12-02,2.68
4268,2008-12-01,2.72
4269,2008-11-28,2.93
4270,2008-11-27,.
4271,2008-11-26,2.99
4272,2008-11-25,3.11
4273,2008-11-24,3.35
4274,2008-11-21,3.20
4275,2008-11-20,3.10
4276,2008-11-19,3.38
4277,2008-11-18,3.53
4278,2008-11-17,3.68
4279,2008-11-14,3.72
4280,2008-11-13,3.84
4281,2008-11-12,3.75
4282,2008-11-11,.
4283,2008-11-10,3.82
4284,2008-11-07,3.83
4285,2008-11-06,3.75
4286,2008-11-05,3.73
4287,2008-11-04,3.81
4288,2008-11-03,3.96
4289,2008-10-31,4.01
4290,2008-10-30,4.00
4291,2008-10-29,3.93
4292,2008-10-28,3.89
4293,2008-10-27,3.79
4294,2008-10-24,3.76
4295,2008-10-23,3.63
4296,2008-10-22,3.65
4297,2008-10-21,3.76
4298,2008-10-20,3.91
4299,2008-10-17,3.98
4300,2008-10-16,3.99
4301,2008-10-15,4.04
4302,2008-10-14,4.08
4303,2008-10-13,.
4304,2008-10-10,3.89
4305,2008-10-09,3.84
4306,2008-10-08,3.72
4307,2008-10-07,3.50
4308,2008-10-06,3.48
4309,2008-10-03,3.63
4310,2008-10-02,3.66
4311,2008-10-01,3.77
4312,2008-09-30,3.85
4313,2008-09-29,3.61
4314,2008-09-26,3.85
4315,2008-09-25,3.88
4316,2008-09-24,3.80
4317,2008-09-23,3.85
4318,2008-09-22,3.83
4319,2008-09-19,3.78
4320,2008-09-18,3.54
4321,2008-09-17,3.41
4322,2008-09-16,3.48
4323,2008-09-15,3.47
4324,2008-09-12,3.74
4325,2008-09-11,3.64
4326,2008-09-10,3.65
4327,2008-09-09,3.62
4328,2008-09-08,3.66
4329,2008-09-05,3.66
4330,2008-09-04,3.64
4331,2008-09-03,3.71
4332,2008-09-02,3.74
4333,2008-09-01,.
4334,2008-08-29,3.83
4335,2008-08-28,3.79
4336,2008-08-27,3.77
4337,2008-08-26,3.79
4338,2008-08-25,3.79
4339,2008-08-22,3.87
4340,2008-08-21,3.84
4341,2008-08-20,3.79
4342,2008-08-19,3.83
4343,2008-08-18,3.82
4344,2008-08-15,3.84
4345,2008-08-14,3.89
4346,2008-08-13,3.94
4347,2008-08-12,3.91
4348,2008-08-11,3.99
4349,2008-08-08,3.94
4350,2008-08-07,3.92
4351,2008-08-06,4.06
4352,2008-08-05,4.04
4353,2008-08-04,3.98
4354,2008-08-01,3.97
4355,2008-07-31,3.99
4356,2008-07-30,4.07
4357,2008-07-29,4.09
4358,2008-07-28,4.06
4359,2008-07-25,4.13
4360,2008-07-24,4.03
4361,2008-07-23,4.16
4362,2008-07-22,4.14
4363,2008-07-21,4.09
4364,2008-07-18,4.11
4365,2008-07-17,4.07
4366,2008-07-16,3.97
4367,2008-07-15,3.87
4368,2008-07-14,3.90
4369,2008-07-11,3.96
4370,2008-07-10,3.83
4371,2008-07-09,3.85
4372,2008-07-08,3.91
4373,2008-07-07,3.95
4374,2008-07-04,.
4375,2008-07-03,3.99
4376,2008-07-02,3.99
4377,2008-07-01,4.01
4378,2008-06-30,3.99
4379,2008-06-27,3.99
4380,2008-06-26,4.07
4381,2008-06-25,4.12
4382,2008-06-24,4.10
4383,2008-06-23,4.19
4384,2008-06-20,4.16
4385,2008-06-19,4.22
4386,2008-06-18,4.16
4387,2008-06-17,4.23
4388,2008-06-16,4.25
4389,2008-06-13,4.27
4390,2008-06-12,4.23
4391,2008-06-11,4.10
4392,2008-06-10,4.11
4393,2008-06-09,4.02
4394,2008-06-06,3.94
4395,2008-06-05,4.06
4396,2008-06-04,3.98
4397,2008-06-03,3.92
4398,2008-06-02,3.98
4399,2008-05-30,4.06
4400,2008-05-29,4.08
4401,2008-05-28,4.03
4402,2008-05-27,3.93
4403,2008-05-26,.
4404,2008-05-23,3.85
4405,2008-05-22,3.92
4406,2008-05-21,3.81
4407,2008-05-20,3.78
4408,2008-05-19,3.83
4409,2008-05-16,3.85
4410,2008-05-15,3.83
4411,2008-05-14,3.92
4412,2008-05-13,3.90
4413,2008-05-12,3.78
4414,2008-05-09,3.77
4415,2008-05-08,3.79
4416,2008-05-07,3.87
4417,2008-05-06,3.93
4418,2008-05-05,3.88
4419,2008-05-02,3.89
4420,2008-05-01,3.78
4421,2008-04-30,3.77
4422,2008-04-29,3.85
4423,2008-04-28,3.86
4424,2008-04-25,3.91
4425,2008-04-24,3.87
4426,2008-04-23,3.77
4427,2008-04-22,3.74
4428,2008-04-21,3.75
4429,2008-04-18,3.77
4430,2008-04-17,3.75
4431,2008-04-16,3.72
4432,2008-04-15,3.60
4433,2008-04-14,3.53
4434,2008-04-11,3.49
4435,2008-04-10,3.55
4436,2008-04-09,3.49
4437,2008-04-08,3.58
4438,2008-04-07,3.57
4439,2008-04-04,3.50
4440,2008-04-03,3.61
4441,2008-04-02,3.60
4442,2008-04-01,3.57
4443,2008-03-31,3.45
4444,2008-03-28,3.47
4445,2008-03-27,3.56
4446,2008-03-26,3.51
4447,2008-03-25,3.51
4448,2008-03-24,3.56
4449,2008-03-21,.
4450,2008-03-20,3.34
4451,2008-03-19,3.38
4452,2008-03-18,3.48
4453,2008-03-17,3.34
4454,2008-03-14,3.44
4455,2008-03-13,3.56
4456,2008-03-12,3.49
4457,2008-03-11,3.60
4458,2008-03-10,3.46
4459,2008-03-07,3.56
4460,2008-03-06,3.62
4461,2008-03-05,3.70
4462,2008-03-04,3.63
4463,2008-03-03,3.54
4464,2008-02-29,3.53
4465,2008-02-28,3.71
4466,2008-02-27,3.85
4467,2008-02-26,3.88
4468,2008-02-25,3.91
4469,2008-02-22,3.79
4470,2008-02-21,3.77
4471,2008-02-20,3.93
4472,2008-02-19,3.89
4473,2008-02-18,.
4474,2008-02-15,3.76
4475,2008-02-14,3.85
4476,2008-02-13,3.70
4477,2008-02-12,3.66
4478,2008-02-11,3.62
4479,2008-02-08,3.64
4480,2008-02-07,3.74
4481,2008-02-06,3.61
4482,2008-02-05,3.61
4483,2008-02-04,3.68
4484,2008-02-01,3.62
4485,2008-01-31,3.67
4486,2008-01-30,3.78
4487,2008-01-29,3.69
4488,2008-01-28,3.61
4489,2008-01-25,3.61
4490,2008-01-24,3.68
4491,2008-01-23,3.51
4492,2008-01-22,3.52
4493,2008-01-21,.
4494,2008-01-18,3.66
4495,2008-01-17,3.66
4496,2008-01-16,3.74
4497,2008-01-15,3.72
4498,2008-01-14,3.81
4499,2008-01-11,3.82
4500,2008-01-10,3.91
4501,2008-01-09,3.82
4502,2008-01-08,3.86
4503,2008-01-07,3.86
4504,2008-01-04,3.88
4505,2008-01-03,3.91
